Domain,Paper Name,Authors,Distinguished
domain_human_social,"AI-assisted Code Authoring at Scale: Fine-tuning, deploying, and mixed methods evaluation","Vijayaraghavan Murali, Chandra Sekhar Maddila, Imad Ahmad, Michael Bolin, Daniel Cheng, Negar Ghorbani, Renuka Fernandez, Nachiappan Nagappan, Peter C Rigby",False
domain_human_social,An Analysis of the Costs and Benefits of Autocomplete in IDEs,"Shaokang Jiang, Michael Coblenz",False
domain_human_social,Shadows in the Interface: A Comprehensive Study on Dark Patterns,"Liming Nie, Yangyang Zhao, Chenglin Li, Xuqiong Luo, Yang Liu",False
domain_human_social,Can GPT-4 Replicate Empirical Software Engineering Research?,"Jenny T. Liang, Carmen Badea, Christian Bird, Robert DeLine, Denae Ford, Nicole Forsgren, Thomas Zimmermann",False
domain_human_social,Do Code Generation Models Think Like Us? - A Study of Attention Alignment between Large Language Models and Human Programmers,"Bonan Kou, Shengmai Chen, Zhijie Wang, Lei Ma, Tianyi Zhang",False
domain_human_social,Do Words Have Power? Understanding and Fostering Civility in Code Review Discussion,"Md Shamimur Rahman, Zadia Codabux, Chanchal K. Roy",False
domain_human_social,Effective Teaching through Code Reviews: Patterns and Anti-Patterns,"Anita Sarma, Nina Chen",False
domain_human_social,An empirical study on code review activity prediction in practice,"Doriane Olewicki, Sarra Habchi, Bram Adams",False
domain_human_social,"Rocks Coding, Not Development–A Human-Centric, Experimental Evaluation of LLM-Supported SE Tasks","Wei Wang, Huilong Ning, Gaowei Zhang, Libo Liu, Yi Wang",False
domain_human_social,Beyond Code Generation: An Observational Study of ChatGPT Usage in Software Engineering Practice,"Ranim Khojah, Mazen Mohamad, Philipp Leitner, Francisco Gomes de Oliveira Neto",False
domain_human_social,How to Gain Commit Rights in Modern Top Open Source Communities?,"Xin Tan, Yan Gong, Geyu Huang, Haohua Wu, Li Zhang",False
domain_human_social,How does Simulation-based Testing for Self-driving Cars match Human Perception?,"Christian Birchler, Tanzil Kombarabettu Mohammed, Pooja Rani, Teodora Nechita, Timo Kehrer, Sebastiano Panichella",False
domain_human_social,Constructing a System Knowledge Graph of User Tasks and Failures from Bug Reports to Support Soap Opera Testing,"Yanqi Su, Zheming Han, Zhenchang Xing, Xin Xia, Xiwei (Sherry) Xu, Liming Zhu, Qinghua Lu",False
domain_human_social,Data Augmentation for Improving Emotion Recognition in Software Engineering Communication,"Mia Mohammad Imran, Yashasvi Jain, Preetha Chatterjee, Kostadin Damevski",False
domain_human_social,On the Relationship Between Code Verifiability and Understandability,"Kobi Feldman, Martin Kellogg, Oscar Chaparro",False
domain_human_social,Towards Greener Yet Powerful Code Generation via Quantization: An Empirical Study,"Xiaokai Wei, Sujan Kumar Gonugondla, Shiqi Wang, Wasi Ahmad, Baishakhi Ray, Haifeng Qian, Xiaopeng LI, Varun Kumar, Zijian Wang, Yuchen Tian, Qing Sun, Ben Athiwaratkun, Mingyue Shang, Murali Krishna Ramanathan, Parminder Bhatia, Bing Xiang",False
domain_human_social,[Remote] Understanding the topics and challenges of GPU programming by classifying and analyzing Stack Overflow posts,"Wenhua Yang, Chong Zhang, Minxue Pan",False
domain_human_social,[Remote] Software Architecture in Practice: Challenges and Opportunities,"Zhiyuan Wan, Yun Zhang, Xin Xia, Yi Jiang, David Lo",False
domain_human_social,An Empirical Study on Focal Methods in Deep-Learning-Based Approaches for Assertion Generation,"Yibo He, Jiaming Huang, Hao Yu, Tao Xie",False
domain_human_social,"Less Cybersickness, Please: Demystifying and Detecting Stereoscopic Visual Inconsistencies in Virtual Reality Applications","Shuqing Li, Cuiyun Gao, Jianping Zhang, Yujia Zhang, Yepang Liu, Jiazhen Gu, Yun Peng, Michael Lyu",False
domain_human_social,State Reconciliation Defects in Infrastructure as Code,"Md Mahadi Hassan, John Salvador, Shubhra Kanti Karmaker Santu, Akond Rahman",False
domain_human_social,Understanding and Detecting Annotation-induced Faults of Static Analyzers,"Huaien Zhang, Yu Pei, Shuyun Liang, Shin Hwei Tan",False
domain_human_social,Understanding the Impact of APIs Behavioral Breaking Changes on Client Applications,"Dhanushka Jayasuriya, Valerio Terragni, Jens Dietrich, Kelly Blincoe",False
domain_human_social,AROMA: Automatic Reproduction of Maven Artifacts,"Mehdi Keshani, Tudor-Gabriel Velican, Gideon Bot, Sebastian Proksch",False
domain_dependability_security,BFTDetector: Automatic Detection of Business Flow Tampering for Digital Content Service,"I Luk Kim, Weihang Wang, Yonghwi Kwon, Xiangyu Zhang",False
domain_dependability_security,FedSlice: Protecting Federated Learning Models from Malicious Participants with Model Slicing,"Ziqi Zhang, Yuanchun Li, Bingyan Liu, Yifeng Cai, Ding Li, Yao Guo, Xiangqun Chen",False
domain_dependability_security,PTPDroid: Detecting Violated User Privacy Disclosures to Third-Parties of Android Apps,"Zeya Tan, Wei Song",False
domain_dependability_security,AdHere: Automated Detection and Repair of Intrusive Ads,"Yutian Yan, Yunhui Zheng, Xinyue Liu, Nenad Medvidović, Weihang Wang",False
domain_dependability_security,Bad Snakes: Understanding and Improving Python Package Index Malware Scanning,"Duc Ly Vu, Zachary Newman, John Speed Meyers",False
domain_dependability_security,TAINTMINI: Detecting Flow of Sensitive Data in Mini-Programs with Static Taint Analysis,"Chao Wang, Ronny Ko, Yue Zhang, Yuqing Yang, Zhiqiang Lin",False
domain_dependability_security,AChecker: Statically Detecting Smart Contract Access Control Vulnerabilities,"Asem Ghaleb, Julia Rubin, Karthik Pattabiraman",False
domain_dependability_security,Fine-grained Commit-level Vulnerability Type Prediction By CWE Tree Structure,"Shengyi Pan, Lingfeng Bao, Xin Xia, David Lo, Shanping Li",False
domain_dependability_security,VulGen: Realistic Vulnerability Generation Via Pattern Mining and Deep Learning,"Yu Nong, Yuzhe Ou, Michael Pradel, Feng Chen, Haipeng Cai",False
domain_dependability_security,On-Demand Security Requirements Synthesis with Relational Generative Adversarial Networks (RelGAN),"Viktoria Koscinski, Sara Hashemi, Mehdi Mirakhorli",False
domain_dependability_security,Measuring Secure Coding Practice and Culture: A Finger Pointing at the Moon is not the Moon,"Ita Ryan, Utz Roedig, Klaas-Jan Stol",False
domain_dependability_security,What Challenges Do Developers Face About Checked-in Secrets in Software Artifacts?,"Setu Kumar Basak, Lorenzo Neil, Bradley Reaves, Laurie Williams",False
domain_dependability_security,Lejacon: A Lightweight and Efficient Approach to Java Confidential Computing on SGX,"Xinyuan Miao, Ziyi Lin, Shaojun Wang, Lei Yu, Sanhong Li, Zihan Wang, Pengbo Nie, Yuting Chen, Beijun Shen, He Jiang",True
domain_dependability_security,Keyword Extraction From Specification Documents for Planning Security Mechanisms,"Jeffy Jahfar Poozhithara, Hazeline Asuncion, Brent Lagesse",False
domain_dependability_security,Towards More Practical Automation of Vulnerability Assessment,"Shengyi Pan, Lingfeng Bao, Jiayuan Zhou, Xing Hu, Xin Xia, Shanping Li",False
domain_dependability_security,VGX: Large-Scale Sample Generation for Boosting Learning-Based Software Vulnerability Analyses,"Yu Nong, Richard Fang, Guangbei Yi, Kunsong Zhao, Xiapu Luo, Feng Chen, Haipeng Cai",False
domain_dependability_security,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"haodong li, Guosheng Xu, Liu Wang, Xusheng Xiao, Xiapu Luo, Guoai Xu, Haoyu Wang",False
domain_dependability_security,Pre-training by Predicting Program Dependencies for Vulnerability Analysis Tasks,"Zhongxin Liu, Zhijie Tang, Junwei Zhang, Xin Xia, Xiaohu Yang",False
domain_dependability_security,Investigating White-Box Attacks for On-Device Models,"Mingyi Zhou, Xiang Gao, Jing Wu, Kui Liu, Hailong Sun, Li Li",False
domain_dependability_security,Towards Causal Deep Learning for Vulnerability Detection,"Md Mahbubur Rahman, Ira Ceka, Chengzhi Mao, Saikat Chakraborty, Baishakhi Ray, Wei Le",False
domain_dependability_security,MetaLog: Generalizable Cross-System Anomaly Detection from Logs with Meta-Learning,"Chenyangguang Zhang, Tong Jia, Guopeng Shen, Pinyan Zhu, Ying Li",False
domain_dependability_security,Coca: Improving and Explaining Graph Neural Network-Based Vulnerability Detection Systems,"Sicong Cao, Xiaobing Sun, Xiaoxue Wu, David Lo, Lili Bo, Bin Li, Wei Liu",False
domain_dependability_security,Improving Smart Contract Security with Contrastive Learning-based Vulnerability Detection,"Yizhou Chen, Zeyu Sun, Zhihao Gong, Dan Hao",False
domain_dependability_security,On the Effectiveness of Function-Level Vulnerability Detectors for Inter-Procedural Vulnerabilities,"Zhen Li, Ning Wang, Deqing Zou, Yating Li, Ruqian Zhang, Shouhuai Xu, Chao Zhang, Hai Jin",False
domain_dependability_security,Marco: A Stochastic Asynchronous Concolic Explorer,"Jie Hu, Yue Duan, Heng Yin",False
domain_dependability_security,Smart Contract and DeFi Security Tools: Do They Meet the Needs of Practitioners?,"Stefanos Chaliasos, Marcos Antonios Charalambous, Liyi Zhou, Rafaila Galanopoulou, Arthur Gervais, Dimitris Mitropoulos, Ben Livshits",False
domain_dependability_security,DocFlow: Extracting Taint Specifications from Software Documentation,"Marcos Tileria, Jorge Blasco, Santanu Dash",False
domain_dependability_security,Toward Improved Deep Learning-based Vulnerability Detection,"Adriana Sejfia, Satyaki Das, Saad Shafiq, Nenad Medvidović",False
domain_dependability_security,Attention! Your Copied Data is Under Monitoring: A Systematic Study of Clipboard Usage in Android Apps,"Yongliang Chen, Ruoqin Tang, Chaoshun Zuo, Xiaokuan Zhang, Lei Xue, Xiapu Luo, Qingchuan Zhao",True
domain_dependability_security,PonziGuard: Detecting Ponzi Schemes on Ethereum with Contract Runtime Behavior Graph (CRBG),"Ruichao Liang, Jing Chen, Kun He, Yueming Wu, Gelei Deng, Ruiying Du, Cong Wu",False
domain_dependability_security,FuzzSlice: Pruning False Positives in Static Analysis Warnings through Function-Level Fuzzing,"Aniruddhan Murali, Noble Saji Mathews, Mahmoud Alfadel, Mei Nagappan, Meng Xu",False
domain_dependability_security,LibvDiff: Library Version Difference Guided OSS Version Identification in Binaries,"Chaopeng Dong, Siyuan Li, shouguo yang, Yang Xiao, Yongpan Wang, Hong Li, Zhi Li, Limin Sun",False
domain_dependability_security,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Hanyang Guo, Hong-Ning Dai, Xiapu Luo, Zibin Zheng, Gengyang Xu, Fengliang He",False
domain_dependability_security,Fairness Improvement with Multiple Protected Attributes: How Far Are We?,"Zhenpeng Chen, Jie M. Zhang, Federica Sarro, Mark Harman",False
domain_dependability_security,An Empirical Study of Data Disruption by Ransomware Attacks,"Yiwei Hou, Lihua Guo, Chijin Zhou, Yiwen Xu, Zijing Yin, Shanshan Li, Chengnian Sun, Yu Jiang",False
domain_dependability_security,A User-centered Security Evaluation of Copilot,"Owura Asare, Mei Nagappan, N. Asokan",False
domain_dependability_security,Identifying Affected Libraries and Their Ecosystems for Open Source Software Vulnerabilities,"Susheng Wu, Wenyan Song, Kaifeng Huang, Bihuan Chen, Xin Peng",False
domain_dependability_security,Understanding Transaction Bugs in Database Systems,"Ziyu Cui, Wensheng Dou, Yu Gao, Dong Wang, Jiansen Song, Yingying Zheng, Tao Wang, Rui Yang, Kang Xu, Yixin Hu, Jun Wei, Tao Huang",False
domain_dependability_security,When Contracts Meets Crypto: Exploring Developers' Struggles with Ethereum Cryptographic APIs,"Jiashuo Zhang, Jiachi Chen, Zhiyuan Wan, Ting Chen, Jianbo Gao, Zhong Chen",False
domain_dependability_security,Software Composition Analysis for Vulnerability Detection: An Empirical Study on Java Projects,"Lida Zhao, Sen Chen, Zhengzi Xu, Chengwei Liu, Lyuye Zhang, Wu Jiahui, Jun Sun, Yang Liu",False
domain_dependability_security,Input-driven Dynamic Program Debloating for Code-reuse Attack Mitigation,"Xiaoke Wang, Tao Hui, Lei Zhao, Yueqiang Cheng",False
domain_dependability_security,[Remote] Comparison and Evaluation on Static Application Security Testing (SAST) Tools for Java,"Kaixuan Li, Sen Chen, Lingling Fan, Ruitao Feng, Han Liu, Chengwei Liu, Yang Liu, Yixiang Chen",False
domain_dependability_security,[Remote] TransRacer: Function Dependence-Guided Transaction Race Detection for Smart Contracts,"Chenyang Ma, Wei Song, Jeff Huang",True
domain_dependability_security,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,"Ruoxi Sun, Jason Minhui Xue, Gareth Tyson, Tian Dong, Shaofeng Li, Shuo Wang, Haojin Zhu, Seyit Camtepe, Surya Nepal",True
domain_dependability_security,Crystallizer: A Hybrid Path Analysis Framework To Aid in Uncovering Deserialization Vulnerabilities,"Prashast Srivastava, Flavio Toffalini, Kostyantyn Vorobyov, François Gauthier, Antonio Bianchi, Mathias Payer",False
domain_dependability_security,ViaLin: Path-Aware Dynamic Taint Analysis for Android,"Khaled Ahmed, Yingying Wang, Mieszko Lis, Julia Rubin",False
domain_dependability_security,[Remote] Distinguishing Look-Alike Innocent and Vulnerable Code by Subtle Semantic Representation Learning and Explanation,"Chao Ni, Xin Yin, Kaiwen Yang, Dehai Zhao, Zhenchang Xing, Xin Xia",False
domain_dependability_security,Reentrancy Vulnerability Detection and Localization: A Deep Learning Based Two-phase Approach,"Zhuo Zhang, Yan Lei, Meng Yan, Yue Yu, Jiachi Chen, Shangwen Wang, Xiaoguang Mao",False
domain_dependability_security,Investigating Documented Privacy Changes in Android OS,"Chuan Yan, Mark Huasong Meng, Fuman Xie, Guangdong Bai",False
domain_dependability_security,Your Code Secret Belongs to Me: Neural Code Completion Tools Can Memorize Hard-coded Credentials,"Yizhan Huang, Yichen LI, Weibin Wu, Jianping Zhang, Michael Lyu",False
domain_dependability_security,PPM: Automated Generation of Diverse Programming Problems for Benchmarking Code Generation Models,"Simin Chen, XiaoNing Feng, Xiaohong Han, Cong Liu, Wei Yang",False
domain_dependability_security,Demystifying Invariant Effectiveness for Securing Smart Contracts,"Zhiyang Chen, Ye Liu, Sidi Mohamed Beillahi, Yi Li, Fan Long",False
domain_dependability_security,Static Application Security Testing (SAST) Tools for Smart Contracts: How Far Are We?,"Kaixuan Li, Yue Xue, Sen Chen, Han Liu, Kairan Sun, Ming Hu, Haijun Wang, Yang Liu, Yixiang Chen",True
domain_dependability_security,On the Contents and Utility of IoT Cybersecurity Guidelines,"Jesse Chen, Dharun Anandayuvaraj, James C. Davis, Sazzadur Rahaman",False
domain_dependability_security,Keeping Secrets: Multi-objective Genetic Improvement for Detecting and Reducing Information Leakage,"Ibrahim Mesecan, Daniel Blackwell, David Clark, Myra Cohen, Justyna Petke",False
domain_dependability_security,ThirdEye: Attention Maps for Safe Autonomous Driving Systems,"Andrea Stocco, Paulo J. Nunes, Marcelo d'Amorim, Paolo Tonella",False
domain_dependability_security,Scrutinizing Privacy Policy Compliance of Virtual Personal Assistant Apps,"Fuman Xie, Yanjun Zhang, Chuan Yan, Suwan Li, Lei Bu, Kai Chen, Zi Huang, Guangdong Bai",False
domain_dependability_security,An Empirical Study of Automation in Software Security Patch Management,"Nesara Dissanayake, Asangi Jayatilaka, Mansooreh Zahedi, Muhammad Ali Babar",False
domain_dependability_security,Are They Toeing the Line? Diagnosing Privacy Compliance Violations among Browser Extensions,"Yuxi Ling, Kailong Wang, Guangdong Bai, Haoyu Wang, Jin Song Dong",False
domain_dependability_security,A Needle is an Outlier in a Haystack: Hunting Malicious PyPI Packages with Code Clustering,"Wentao Liang, Xiang Ling, Jingzheng Wu, Tianyue Luo, Yanjun Wu",False
domain_dependability_security,Merge-Replay: Efficient IFDS-Based Taint Analysis by Consolidating Equivalent Value Flows,"Yujiang Gui, Dongjie He, Jingling Xue",True
domain_dependability_security,Learning to Locate and Describe Vulnerabilities,"Jian Zhang, Shangqing Liu, Xu Wang, Li Tianlin, Yang Liu",False
domain_dependability_security,When Less is Enough: Positive and Unlabeled Learning Model for Vulnerability Detection,"Xin-Cheng Wen, Xinchen Wang, Cuiyun Gao, Shaohua Wang, Yang Liu, Zhaoquan Gu",False
domain_dependability_security,SCPatcher: Mining Crowd Security Discussions to Enrich Secure Coding Practices,"Ziyou Jiang, Lin Shi, Guowei Yang, Qing Wang",False
domain_dependability_security,DeFiWarder: Protecting DeFi Apps from Token Leaking Vulnerabilities,"Jianzhong Su, Xingwei Lin, Zhiyuan Fang, Zhirong Zhu, Jiachi Chen, Zibin Zheng, Wei Lv, Jiashui Wang",False
domain_dependability_security,VD-Guard: DMA Guided Fuzzing for Hypervisor Virtual Device,"Yuwei Liu, Siqi Chen, Yuchong Xie, Yanhao Wang, Libo Chen, Bin Wang, Yingming Zeng, Zhi Xue, Purui Su",False
domain_dependability_security,Chronos: Time-Aware Zero-Shot Identification of Libraries from Vulnerability Reports,"Yunbo Lyu, Le-Cong Thanh, Hong Jin Kang, Ratnadira Widyasari, Zhipeng Zhao, Xuan-Bach D. Le, Ming Li, David Lo",False
domain_dependability_security,Understanding the Threats of Upstream Vulnerabilities to Downstream Projects in the Maven Ecosystem,"Yulun Wu, Zeliang Yu, Ming Wen, Qiang Li, Deqing Zou, Hai Jin",False
domain_dependability_security,SecBench.js: An Executable Security Benchmark Suite for Server-Side JavaScript,"Masudul Hasan Masud Bhuiyan, Adithya Srinivas Parthasarathy, Nikos Vasilakis, Michael Pradel, Cristian-Alexandru Staicu",False
domain_dependability_security,On Privacy Weaknesses and Vulnerabilities in Software Systems,"Pattaraporn Sangaroonsilp, Hoa Khanh Dam, Aditya Ghose",False
domain_dependability_security,An Empirical Study of Deep Learning Models for Vulnerability Detection,"Benjamin Steenhoek, Md Mahbubur Rahman, Richard Jiles, Wei Le",False
domain_dependability_security,DeepVD: Toward Class-Separation Features for Neural Network Vulnerability Detection,"Wenbo Wang, Tien N. Nguyen, Shaohua Wang, Yi Li, Jiyuan Zhang, Aashish Yadavally",False
domain_dependability_security,Enhancing Deep Learning-based Vulnerability Detection by Building Behavior Graph Model,"Bin Yuan, Yifan Lu, Yilin Fang, Yueming Wu, Deqing Zou, Zhen Li, Zhi Li, Hai Jin",False
domain_dependability_security,Vulnerability Detection with Graph Simplification and Enhanced Graph Representation Learning,"Xin-Cheng Wen, Yupan, Cuiyun Gao, Hongyu Zhang, Jie M. Zhang, Qing Liao",False
domain_dependability_security,Does data sampling improve deep learning-based vulnerability detection? Yeas! and Nays!,"Xu Yang, Shaowei Wang, Yi Li, Shaohua Wang",False
domain_dependability_security,Silent Vulnerable Dependency Alert Prediction with Vulnerability Key Aspect Explanation,"Jiamou Sun, Zhenchang Xing, Qinghua Lu, Xiwei (Sherry) Xu, Liming Zhu, Thong Hoang, Dehai Zhao",False
domain_dependability_security,Compatible Remediation on Vulnerabilities from Third-Party Libraries for Java Projects,"Lyuye Zhang, Chengwei Liu, Zhengzi Xu, Sen Chen, Lingling Fan, Lida Zhao, Wu Jiahui, Yang Liu",True
domain_dependability_security,Automated Black-box Testing of Mass Assignment Vulnerabilities in RESTful APIs,"Davide Corradini, Michele Pasqua, Mariano Ceccato",False
domain_dependability_security,CoLeFunDa: Explainable Silent Vulnerability Fix Identification,"Jiayuan Zhou, Michael Pacheco, Jinfu Chen, Xing Hu, Xin Xia, David Lo, Ahmed E. Hassan",False
domain_dependability_security,REDriver: Runtime Enforcement for Autonomous Vehicles,"Yang Sun, Chris Poskitt, Xiaodong Zhang, Jun Sun",False
domain_dependability_security,Scalable Relational Analysis via Relational Bound Propagation,"Clay Stevens, Hamid Bagheri",False
domain_dependability_security,Kind Controllers and Fast Heuristics for Non-Well-Separated GR(1) Specifications,"Ariel Gorenstein, Shahar Maoz, Jan Oliver Ringert",False
domain_dependability_security,Enabling Runtime Verification of Causal Discovery Algorithms with Automated Conditional Independence Reasoning,"Pingchuan Ma, Zhenlan Ji, Peisen Yao, Shuai Wang, Kui Ren",False
domain_dependability_security,Translation Validation for JIT Compiler in the V8 JavaScript Engine,"Seungwan Kwon, Jaeseong Kwon, Wooseok Kang, Juneyoung Lee, Kihong Heo",False
domain_dependability_security,"It's Not a Feature, It's a Bug: Fault-Tolerant Model Mining from Noisy Data","Felix Wallner, Bernhard Aichernig, Christian Burghard",False
domain_dependability_security,Verifying Declarative Smart Contracts,"Haoxian Chen, Lan Lu, Brendan Massey, Yuepeng Wang, Boon Thau Loo",False
domain_dependability_security,GPTScan: Detecting Logic Vulnerabilities in Smart Contracts by Combining GPT with Program Analysis,"Yuqiang Sun, Daoyuan Wu, Yue Xue, Han Liu, Haijun Wang, Zhengzi Xu, Xiaofei Xie, Yang Liu",False
domain_dependability_security,PrettySmart: Detecting Permission Re-delegation Vulnerability for Token Behaviors in Smart Contracts,"Zhijie Zhong, Hong-Ning Dai, Zibin Zheng, Qing Xue, Junjia Chen, Yuhong Nan",False
domain_dependability_security,Combining Structured Static Code Information and Dynamic Symbolic Traces for Software Vulnerability Prediction,"Huanting Wang, Zhanyong Tang, Shin Hwei Tan, Jie Wang, Yuzhe Liu, Hejun Fang, Chunwei Xia, Zheng Wang",False
domain_dependability_security,SCVHunter: Smart Contract Vulnerability Detection Based on Heterogeneous Graph Attention Network,"Feng Luo, Ruijie Luo, Ting Chen, Ao Qiao, Zheyuan He, Shuwei Song, Yu Jiang, Sixing Li",False
domain_dependability_security,PS3: Precise Patch Presence Test based on Semantic Symbolic Signature,"Qi Zhan, Xing Hu, Zhiyang Li, Xin Xia, David Lo, Shanping Li",False
domain_dependability_security,Safeguarding DeFi Smart Contracts against Oracle Deviations,"Xun Deng, Sidi Mohamed Beillahi, Cyrus Minwalla, Han Du, Andreas Veneris, Fan Long",True
domain_dependability_security,Data Leakage in Notebooks: Static Detection and Better Processes,"Chenyang Yang, Rachel A Brower-Sinning, Grace Lewis, Christian Kästner",False
domain_dependability_security,GLITCH: Automated Polyglot Security Smell Detection in Infrastructure as Code,"Nuno Saavedra, João F. Ferreira",False
domain_dependability_security,Precise (Un)Affected Version Analysis for Web Vulnerabilities,"ShiYoukun, Yuan Zhang, Tianhan Luo, Xiangyu Mao, Min Yang",False
domain_dependability_security,Leveraging Practitioners' Feedback to Improve a Security Linter,"Sofia Reis, Rui Abreu, Marcelo d'Amorim, Daniel Fortunato",False
domain_dependability_security,Insight: Exploring Cross-Ecosystem Vulnerability Impacts,"Meiqiu Xu, Ying Wang, Shing-Chi Cheung, Hai Yu, Zhiliang Zhu",False
