category,name,authors,url,distinguished
Program Repair,PyTy: Repairing Static Type Errors in Python,"Yiu Wai Chow, Luca Di Grazia, Michael Pradel",https://dl.acm.org/doi/10.1145/3597503.3639184,False
Program Repair,Rust-lancet: Automated Ownership-Rule-Violation Fixing with Behavior Preservation,"Wenzhang Yang, Linhai Song, Yinxing Xue",No URL available,False
Program Repair,The Plastic Surgery Hypothesis in the Era of Large Language Models,"Chunqiu Steven Xia, Yifeng Ding, Lingming Zhang",https://arxiv.org/pdf/2303.10494.pdf,False
Program Repair,GAMMA: Revisiting Template-based Automated Program Repair via Mask Prediction,"Quanjun Zhang, Chunrong Fang, Tongke Zhang, Bowen Yu, Weisong Sun, Zhenyu Chen",https://arxiv.org/abs/2309.09308,False
Program Repair,An Empirical Study on Fine-tuning Large Language Models of Code for Automated Program Repair,"Kai Huang, Xiangxin Meng, Jian Zhang, Yang Liu, Wenjie Wang, Shuhao Li, Yuqing Zhang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/98/An-Empirical-Study-on-Fine-tuning-Large-Language-Models-of-Code-for-Automated-Program,True
Program Repair,LeakPair: Proactive Repairing of Memory Leaks in Single Page Web Applications,"Arooba Shahoor, Askar Yeltayuly Khamit, Jooyong Yi, Dongsun Kim",https://arxiv.org/abs/2308.08144,True
Program Repair,Automated Fixing of Web UI Tests via Iterative Element Matching,"Yuanzhang Lin, Guoyao Wen, Xiang Gao",https://www.slideshare.net/YuanzhangLin/edit-event-automated-fixing-of-web-ui-tests-via-iterative-element-matching,False
Program Repair,OrdinalFix: Fixing Compilation Errors via Shortest-Path CFL Reachability with Attribute Checking,"Wenjie Zhang, Guancheng Wang, Junjie Chen, Yingfei Xiong, Yong Liu, Lu Zhang",https://arxiv.org/abs/2309.06771,False
Analytics,Empirical Study of the Docker Smells Impact on the Image Size,Thomas Durieux,No URL available,False
Analytics,MotorEase: Automated Detection of Motor Impairment Accessibility Issues in Mobile App UIs,"Arun Krishna Vajjala, S M Hasan Mansur, Justin Jose, Kevin Moran",No URL available,False
Analytics,LogShrink: Effective Log Compression by Leveraging Commonality and Variability of Log Data,"Xiaoyun Li, Hongyu Zhang, Van-Hoang Le, Pengfei Chen",https://arxiv.org/abs/2309.09479,False
Analytics,Demystifying Compiler Unstable Feature Usage and Impacts in the Rust Ecosystem,"Chenghao Li, Yifei Wu, Wenbo Shen, Zichen Zhao, Rui Chang, Chengwei Liu, Yang Liu, Kui Ren",https://doi.org/10.1145/3597503.3623352,False
Analytics,Resource Usage and Optimization Opportunities in Workflows of GitHub Actions,"Islem BOUZENIA, Michael Pradel",https://software-lab.org/publications/icse2024_workflows.pdf,False
Analytics,Revealing Hidden Threats: An Empirical Study of Library Misuse in Smart Contracts,"Mingyuan Huang, Jiachi Chen, Zigui Jiang, Zibin Zheng",No URL available,False
Analytics,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Yun Peng, Ruida Hu, Ruoke Wang, Cuiyun Gao, Shuqing Li, Michael Lyu",No URL available,False
Analytics,Data-Driven Evidence-Based Syntactic Sugar Design,"David OBrien, Robert Dyer, Tien N. Nguyen, Hridesh Rajan",No URL available,False
Analytics,Revisiting Android App Categorization,"Marco Alecci, Jordan Samhi, Tegawendé F. Bissyandé, Jacques Klein",No URL available,False
Analytics,Are Your Requests Your True Needs? Checking Excessive Data Collection in VPA App,"Fuman Xie, Chuan Yan, Mark Huasong Meng, Shaoming Teng, Yanjun Zhang, Guangdong Bai",No URL available,False
Analytics,Shedding Light on Software Engineering-specific Metaphors and Idioms,"Mia Mohammad Imran, Preetha Chatterjee, Kostadin Damevski",https://arxiv.org/abs/2312.10297,False
Analytics,MiniMon: Minimizing Android Applications with Intelligent Monitoring-Based Debloating,"Jiakun Liu, Zicheng Zhang, Xing Hu, Ferdian Thung, Shahar Maoz, Debin Gao, Eran Toch, Zhipeng Zhao, David Lo",No URL available,False
Analytics,An Exploratory Investigation of Log Anomalies in Unmanned Aerial Vehicles,"Dinghua Wang, Shuqing Li, Guanping Xiao, Yepang Liu, Yulei Sui, Pinjia He, Michael Lyu",No URL available,False
Analytics,ModuleGuard: Understanding and Detecting Module Conflicts in Python Ecosystem,"Ruofan Zhu, Xingyu Wang, Chengwei Liu, Zhengzi Xu, Wenbo Shen, Rui Chang, Yang Liu",No URL available,False
Analytics,Empirical Analysis of Vulnerabilities Life Cycle in Golang Ecosystem,"Jinchang Hu, Lyuye Zhang, Chengwei Liu, Sen Yang, Song Huang, Yang Liu",No URL available,False
Analytics,Fine-SE: Integrating Semantic Features and Expert Features for Software Effort Estimation,"Yue Li, Zhong Ren, Zhiqi Wang, Lanxin Yang, Liming Dong, He Zhang",No URL available,False
Security,Marco: A Stochastic Asynchronous Concolic Explorer,"Jie Hu, Yue Duan, Heng Yin",https://www.cs.ucr.edu/~heng/pubs/Marco-icse24.pdf,False
Security,Smart Contract and DeFi Security Tools: Do They Meet the Needs of Practitioners?,"Stefanos Chaliasos, Marcos Antonios Charalambous, Liyi Zhou, Rafaila Galanopoulou, Arthur Gervais, Dimitris Mitropoulos, Ben Livshits",No URL available,False
Security,DocFlow: Extracting Taint Specifications from Software Documentation,"Marcos Tileria, Jorge Blasco, Santanu Dash",No URL available,False
Security,Toward Improved Deep Learning-based Vulnerability Detection,"Adriana Sejfia, Satyaki Das, Saad Shafiq, Nenad Medvidović",https://arxiv.org/abs/2403.03024,False
Security,Attention! Your Copied Data is Under Monitoring: A Systematic Study of Clipboard Usage in Android Apps,"Yongliang Chen, Ruoqin Tang, Chaoshun Zuo, Xiaokuan Zhang, Lei Xue, Xiapu Luo, Qingchuan Zhao",No URL available,True
Security,PonziGuard: Detecting Ponzi Schemes on Ethereum with Contract Runtime Behavior Graph (CRBG),"Ruichao Liang, Jing Chen, Kun He, Yueming Wu, Gelei Deng, Ruiying Du, Cong Wu",No URL available,False
Security,FuzzSlice: Pruning False Positives in Static Analysis Warnings through Function-Level Fuzzing,"Aniruddhan Murali, Noble Saji Mathews, Mahmoud Alfadel, Mei Nagappan, Meng Xu",https://doi.org/10.1145/3597503.3623321,False
Security,LibvDiff: Library Version Difference Guided OSS Version Identification in Binaries,"Chaopeng Dong, Siyuan Li, shouguo yang, Yang Xiao, Yongpan Wang, Hong Li, Zhi Li, Limin Sun",No URL available,False
Security,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Hanyang Guo, Hong-Ning Dai, Xiapu Luo, Zibin Zheng, Gengyang Xu, Fengliang He",No URL available,False
Security,Fairness Improvement with Multiple Protected Attributes: How Far Are We?,"Zhenpeng Chen, Jie M. Zhang, Federica Sarro, Mark Harman",https://chenzhenpeng18.github.io/papers/ICSE24.pdf,False
Security,An Empirical Study of Data Disruption by Ransomware Attacks,"Yiwei Hou, Lihua Guo, Chijin Zhou, Yiwen Xu, Zijing Yin, Shanshan Li, Chengnian Sun, Yu Jiang",No URL available,False
Security,A User-centered Security Evaluation of Copilot,"Owura Asare, Mei Nagappan, N. Asokan",No URL available,False
Security,Identifying Affected Libraries and Their Ecosystems for Open Source Software Vulnerabilities,"Susheng Wu, Wenyan Song, Kaifeng Huang, Bihuan Chen, Xin Peng",No URL available,False
Security,Understanding Transaction Bugs in Database Systems,"Ziyu Cui, Wensheng Dou, Yu Gao, Dong Wang, Jiansen Song, Yingying Zheng, Tao Wang, Rui Yang, Kang Xu, Yixin Hu, Jun Wei, Tao Huang",http://www.tcse.cn/~cuiziyu20/papers/2024-icse-txbug.pdf,False
Security,When Contracts Meets Crypto: Exploring Developers' Struggles with Ethereum Cryptographic APIs,"Jiashuo Zhang, Jiachi Chen, Zhiyuan Wan, Ting Chen, Jianbo Gao, Zhong Chen",No URL available,False
Security,Software Composition Analysis for Vulnerability Detection: An Empirical Study on Java Projects,"Lida Zhao, Sen Chen, Zhengzi Xu, Chengwei Liu, Lyuye Zhang, Wu Jiahui, Jun Sun, Yang Liu",https://2023.esec-fse.org/details/fse-2023-research-papers/58/Software-Composition-Analysis-for-Vulnerability-Detection-An-Empirical-Study-on-Java,False
Security,Input-driven Dynamic Program Debloating for Code-reuse Attack Mitigation,"Xiaoke Wang, Tao Hui, Lei Zhao, Yueqiang Cheng",https://doi.org/10.1145/3611643.3616274,False
Security,[Remote] Comparison and Evaluation on Static Application Security Testing (SAST) Tools for Java,"Kaixuan Li, Sen Chen, Lingling Fan, Ruitao Feng, Han Liu, Chengwei Liu, Yang Liu, Yixiang Chen",https://kaixuanli-ecnu.github.io/files/fse23-java-sast.pdf,False
Security,[Remote] TransRacer: Function Dependence-Guided Transaction Race Detection for Smart Contracts,"Chenyang Ma, Wei Song, Jeff Huang",https://doi.org/10.1145/3611643.3616281,True
Security,Mate! Are You Really Aware? An Explainability-Guided Testing Framework for Robustness of Malware Detectors,"Ruoxi Sun, Jason Minhui Xue, Gareth Tyson, Tian Dong, Shaofeng Li, Shuo Wang, Haojin Zhu, Seyit Camtepe, Surya Nepal",https://2023.esec-fse.org/details/fse-2023-research-papers/68/Mate-Are-You-Really-Aware-An-Explainability-Guided-Testing-Framework-for-Robustness,True
Security,Crystallizer: A Hybrid Path Analysis Framework To Aid in Uncovering Deserialization Vulnerabilities,"Prashast Srivastava, Flavio Toffalini, Kostyantyn Vorobyov, François Gauthier, Antonio Bianchi, Mathias Payer",https://2023.esec-fse.org/details/fse-2023-research-papers/72/Crystallizer-A-Hybrid-Path-Analysis-Framework-To-Aid-in-Uncovering-Deserialization-V,False
Security,ViaLin: Path-Aware Dynamic Taint Analysis for Android,"Khaled Ahmed, Yingying Wang, Mieszko Lis, Julia Rubin",https://2023.esec-fse.org/details/fse-2023-research-papers/89/ViaLin-Path-Aware-Dynamic-Taint-Analysis-for-Android,False
Security,[Remote] Distinguishing Look-Alike Innocent and Vulnerable Code by Subtle Semantic Representation Learning and Explanation,"Chao Ni, Xin Yin, Kaiwen Yang, Dehai Zhao, Zhenchang Xing, Xin Xia",https://2023.esec-fse.org/details/fse-2023-research-papers/117/-Remote-Distinguishing-Look-Alike-Innocent-and-Vulnerable-Code-by-Subtle-Semantic-Re,False
Security,Reentrancy Vulnerability Detection and Localization: A Deep Learning Based Two-phase Approach,"Zhuo Zhang, Yan Lei, Meng Yan, Yue Yu, Jiachi Chen, Shangwen Wang, Xiaoguang Mao",No URL available,False
Evolution,Large Language Models are Few-Shot Summarizers: Multi-Intent Comment Generation via In-Context Learning,"Mingyang Geng, Shangwen Wang, Dezun Dong, Haotian Wang, Ge Li, Zhi Jin, Xiaoguang Mao, Liao Xiangke",https://doi.org/10.1145/3597503.3608134,False
Evolution,Block-based Programming for Two-Armed Robots: A Comparative Study,"Felipe Fronchetti, Nico Ritschel, Logan Schorr, Chandler Barfield, Gabriella Chang, Rodrigo Spinola, Reid Holmes, David C. Shepherd",https://doi.org/10.1145/3597503.3623329,False
Evolution,Exploiting Library Vulnerability via Migration Based Automating Test Generation,"Zirui Chen, Xing Hu, Xin Xia, Yi Gao, Tongtong Xu, David Lo, Xiaohu Yang",No URL available,False
Evolution,On Using GUI Interaction Data to Improve Text Retrieval-based Bug Localization,"Junayed Mahmud, Nadeeshan De Silva, Safwat Ali Khan, Seyed Hooman Mostafavi, S M Hasan Mansur, Oscar Chaparro, Andrian (Andi) Marcus, Kevin Moran",No URL available,False
Evolution,DEMISTIFY: Identifying On-device Machine Learning Models Stealing and Reuse Vulnerabilities in Mobile Apps,"Pengcheng Ren, Chaoshun Zuo, Xiaofeng Liu, Wenrui Diao, Qingchuan Zhao, Shanqing Guo",No URL available,False
Evolution,How do Developers Talk about GitHub Actions? Evidence from Online Software Development Community,"Yang Zhang, Yiwen Wu, Tingting Chen, Tao Wang, Hui Liu, Huaimin Wang",No URL available,False
Evolution,BOMs Away! Inside the Minds of Stakeholders: A Comprehensive Study of Bills of Materials for Software Systems,"Trevor Stalnaker, Nathan Wintersgill, Oscar Chaparro, Massimiliano Di Penta, Daniel M. German, Denys Poshyvanyk",https://ojcchar.github.io/files/27-icse24-sboms.pdf,False
Evolution,Compiler-directed Migrating API Callsite of Client Code,"Hao Zhong, Na Meng",No URL available,False
Evolution,Hard to Read and Understand Pythonic Idioms? DeIdiom and Explain Them in Non-Idiomatic Equivalent Code,"zejun zhang, Zhenchang Xing, Dehai Zhao, Qinghua Lu, Xiwei (Sherry) Xu, Liming Zhu",No URL available,True
Evolution,MUT: Human-in-the-Loop Unit Test Migration,"Yi Gao, Xing Hu, Tongtong Xu, Xin Xia, David Lo, Xiaohu Yang",No URL available,False
Evolution,Streamlining Java Programming: Uncovering Well-Formed Idioms with IdioMine,"Yanming Yang, Xing Hu, Xin Xia, David Lo, Xiaohu Yang",No URL available,False
Evolution,"Fine-grained, accurate and scalable source differencing","Jean-Rémy Falleri, Matias Martinez",No URL available,False
Evolution,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yanfu Yan, Nathan Cooper, Oscar Chaparro, Kevin Moran, Denys Poshyvanyk",No URL available,False
Evolution,The Classics Never Go Out of Style: An Empirical Study of Downgrades from the Bazel Build Technology,"Mahmoud Alfadel, Shane McIntosh",https://rebels.cs.uwaterloo.ca/papers/icse2024_alfadel.pdf,False
Evolution,Scaling Code Pattern Inference with Interactive What-If Analysis,"Hong Jin Kang, Kevin Wang, Miryung Kim",No URL available,False
Evolution,Context-Aware Name Recommendation for Field Renaming,"Chunhao Dong, Yanjie Jiang, Nan Niu, Yuxia Zhang, Hui Liu",No URL available,False
Evolution,Cneps: A Precise Approach for Examining Dependencies among Third-Party C/C++ Open-Source Components,"Yoonjong Na, Seunghoon Woo, Joomyeong Lee, Heejo Lee",No URL available,False
Evolution,A Study on the Pythonic Functional Constructs' Understandability,"Cyrine Zid, Fiorella Zampetti, Giulio Antoniol, Massimiliano Di Penta",https://mdipenta.github.io/files/ICSE24_funcExperiment.pdf,False
Analysis and Debugging,CrashTranslator: Automatically Reproducing Mobile Application Crashes Directly from Stack Trace,"Yuchao Huang, Junjie Wang, Zhe Liu, Yawen Wang, Song Wang, Chunyang Chen, Yuanzhe Hu, Qing Wang",No URL available,False
Analysis and Debugging,Reorder Pointer Flow in Sound Concurrency Bug Prediction,"Yuqi Guo, Shihao Zhu, Yan Cai, Liang He, Jian Zhang",No URL available,False
Analysis and Debugging,Object Graph Programming,"Aditya Thimmaiah, Leonidas Lampropoulos, Chris Rossbach, Milos Gligoric",No URL available,False
Analysis and Debugging,Semantic Analysis of Macro Usage for Portability,"Brent Pappas, Paul Gazzillo",https://dl.acm.org/doi/10.1145/3597503.3623323,False
Analysis and Debugging,Trace-based Multi-Dimensional Root Cause Localization of Performance Issues in Microservice Systems,"Chenxi Zhang, Zhen Dong, Xin Peng, Bicheng Zhang, Miao Chen",No URL available,False
Analysis and Debugging,ReClues: Representing and indexing failures in parallel debugging with program variables,"Yi Song, Xihao Zhang, Xiaoyuan Xie, Quanming Liu, Ruizhi Gao, Chenliang Xing",No URL available,False
Analysis and Debugging,PyAnalyzer: An Effective and Practical Approach for Dependency Extraction from Python Code,"Wuxia Jin, Shuo Xu, Dawei Chen, Jiajun He, Dinghong Zhong, Ming Fan, Hongxu Chen, Huijia Zhang, Ting Liu",https://conf.researchr.org/details/icse-2024/icse-2024-research-track/233/PyAnalyzer-An-Effective-and-Practical-Approach-for-Dependency-Extraction-from-Python,False
Analysis and Debugging,Detecting Automatic Software Plagiarism via Token Sequence Normalization,"Timur Sağlam, Moritz Brödel, Larissa Schmid, Sebastian Hahner",https://doi.org/10.1145/3597503.3639192,False
Analysis and Debugging,NuzzleBug: Debugging Block-Based Programs in Scratch,"Adina Deiner, Gordon Fraser",https://arxiv.org/abs/2309.14465,False
"LLM, NN and other AI technologies",EGFE: End-to-end Grouping of Fragmented Elements in UI Designs with Multimodal Learning,"Liuqing Chen, Yunnong Chen, Shuhong Xiao, Yaxuan Song, Lingyun Sun, Yankun Zhen, Tingting Zhou, Yanfang Chang",https://dl.acm.org/doi/abs/10.1145/3597503.3623313,False
"LLM, NN and other AI technologies",A Comprehensive Study of Learning-based Android Malware Detectors under Challenging Environments,"Gao Cuiying, Gaozhun Huang, Heng Li, Bang Wu, Yueming Wu, Wei Yuan",No URL available,False
"LLM, NN and other AI technologies",Toward Automatically Completing GitHub Workflows,"Antonio Mastropaolo, Fiorella Zampetti, Gabriele Bavota, Massimiliano Di Penta",https://arxiv.org/abs/2308.16774,False
"LLM, NN and other AI technologies",UniLog: Automatic Logging via LLM and In-Context Learning,"Junjielong Xu, Ziang Cui, Yuan Zhao, Xu Zhang, Shilin He, Pinjia He, Liqun Li, Yu Kang, Qingwei Lin, Yingnong Dang, Saravan Rajmohan, Dongmei Zhang",No URL available,False
"LLM, NN and other AI technologies",Large Language Models for Test-Free Fault Localization,"Aidan Z.H. Yang, Claire Le Goues, Ruben Martins, Vincent J. Hellendoorn",No URL available,False
"LLM, NN and other AI technologies",Dataflow Analysis-Inspired Deep Learning for Efficient Vulnerability Detection,"Benjamin Steenhoek, Hongyang Gao, Wei Le",https://doi.org/10.48550/arXiv.2212.08108,False
